l1,l2,linf,times,prob_org,prob_adv,success,global_index
27.205060958862305,0.5075215101242065,0.010000000707805157,0.022899163886904716,0.5673462152481079,0.0005067477468401194,True,0
26.421361923217773,0.49655383825302124,0.010000000707805157,0.022899163886904716,0.9999876022338867,0.18575544655323029,True,1
24.590038299560547,0.47129565477371216,0.010000000707805157,0.022899163886904716,0.9998373985290527,0.5998322367668152,False,2
26.42650032043457,0.49722447991371155,0.010000000707805157,0.022899163886904716,0.9999994039535522,0.9835141897201538,False,3
24.54346466064453,0.4730301797389984,0.010000000707805157,0.022899163886904716,1.0,0.9999979734420776,False,4
25.66977882385254,0.4884507656097412,0.010000000707805157,0.022899163886904716,0.9607630968093872,0.00015747170255053788,True,5
24.920289993286133,0.4793039560317993,0.010000000707805157,0.022899163886904716,0.999984622001648,0.5770668387413025,False,6
25.51548957824707,0.4840431809425354,0.010000000707805157,0.022899163886904716,0.9303016066551208,0.0003514171694405377,True,7
24.882471084594727,0.4783182442188263,0.010000000707805157,0.022899163886904716,0.9999282360076904,0.9911655783653259,False,8
25.83452033996582,0.48980703949928284,0.010000000707805157,0.022899163886904716,0.9976698756217957,0.12368018925189972,True,9
25.601011276245117,0.48687103390693665,0.010000000707805157,0.022899163886904716,0.9999943971633911,0.3180904984474182,True,10
26.766878128051758,0.5026760101318359,0.010000000707805157,0.022899163886904716,0.9999901056289673,0.9714648723602295,False,11
24.54752540588379,0.47178900241851807,0.010000000707805157,0.022899163886904716,0.9999948740005493,0.0068112085573375225,True,12
26.62578582763672,0.5004622936248779,0.010000000707805157,0.022899163886904716,0.9999972581863403,0.8181971311569214,False,13
25.251556396484375,0.48111921548843384,0.010000000707805157,0.022899163886904716,0.990789532661438,0.14857903122901917,True,14
26.022109985351562,0.49195802211761475,0.010000000707805157,0.022899163886904716,0.9933415055274963,0.07729914784431458,True,15
24.850828170776367,0.4780104160308838,0.010000000707805157,0.022899163886904716,0.5853185653686523,0.003266102634370327,True,16
24.444293975830078,0.4713613986968994,0.010000000707805157,0.022899163886904716,0.9970486760139465,0.0010144906118512154,True,17
24.07335662841797,0.4672936499118805,0.010000000707805157,0.022899163886904716,0.9992824196815491,0.4707425832748413,True,18
23.551158905029297,0.46030718088150024,0.010000000707805157,0.022899163886904716,0.9999285936355591,0.9988043308258057,False,19
26.006132125854492,0.49144384264945984,0.010000000707805157,0.022899163886904716,0.9996134638786316,0.07284907251596451,True,20
26.66173553466797,0.5006005764007568,0.010000000707805157,0.022899163886904716,1.0,0.9998421669006348,False,21
25.80939483642578,0.4882950186729431,0.010000000707805157,0.022899163886904716,0.9995976090431213,0.0014470807509496808,True,22
25.21047592163086,0.48184603452682495,0.010000000707805157,0.022899163886904716,0.9999996423721313,0.9947832226753235,False,23
25.919219970703125,0.4908539652824402,0.010000000707805157,0.022899163886904716,0.9177066683769226,3.211565490346402e-05,True,24
27.00356674194336,0.5049300193786621,0.010000000707805157,0.022899163886904716,0.9088791012763977,0.0020365307573229074,True,25
26.995967864990234,0.5042428970336914,0.010000000707805157,0.022899163886904716,0.999991774559021,0.9439499974250793,False,26
26.945085525512695,0.5053316950798035,0.010000000707805157,0.022899163886904716,0.9038512110710144,0.006639252416789532,True,27
26.17049217224121,0.49439743161201477,0.010000000707805157,0.022899163886904716,0.9421849250793457,0.0004905526875518262,True,28
25.379545211791992,0.48288384079933167,0.010000000707805157,0.022899163886904716,0.9999722242355347,0.9839863777160645,False,29
26.753009796142578,0.5019838809967041,0.010000000707805157,0.022899163886904716,0.9999415874481201,0.9626705050468445,False,30
27.17263412475586,0.5077677369117737,0.010000000707805157,0.022899163886904716,0.9997637867927551,0.009503673762083054,True,31
24.94351577758789,0.47615018486976624,0.010000000707805157,0.022899163886904716,0.9996153116226196,0.6550144553184509,False,32
24.571186065673828,0.471870481967926,0.010000000707805157,0.022899163886904716,0.5816234350204468,0.00018335884669795632,True,33
22.786039352416992,0.4482891261577606,0.010000000707805157,0.022899163886904716,0.9999953508377075,0.9885773658752441,False,34
25.943504333496094,0.4877875745296478,0.010000000707805157,0.022899163886904716,0.9863479137420654,9.48918386711739e-05,True,35
23.369646072387695,0.4568350911140442,0.010000000707805157,0.022899163886904716,0.9999641180038452,0.9722139239311218,False,36
25.216203689575195,0.4803674519062042,0.010000000707805157,0.022899163886904716,0.9861260056495667,0.004300592001527548,True,37
25.91995620727539,0.49115073680877686,0.010000000707805157,0.022899163886904716,0.9999926090240479,0.9992497563362122,False,38
24.251567840576172,0.4708408713340759,0.010000000707805157,0.022899163886904716,0.9997970461845398,0.3373827338218689,True,39
25.931209564208984,0.4915606379508972,0.010000000707805157,0.022899163886904716,0.9355423450469971,3.1269875762518495e-05,True,40
26.10211753845215,0.4935331344604492,0.010000000707805157,0.022899163886904716,0.9999910593032837,0.4610835909843445,True,41
28.0556640625,0.5193133354187012,0.010000000707805157,0.022899163886904716,0.9974772334098816,0.0431940071284771,True,42
19.26854133605957,0.39812996983528137,0.010000000707805157,0.022899163886904716,0.6199907064437866,0.0229286290705204,True,43
25.701736450195312,0.4875410199165344,0.010000000707805157,0.022899163886904716,0.999840497970581,0.0008558155968785286,True,44
25.4504337310791,0.48434045910835266,0.010000000707805157,0.022899163886904716,0.9999872446060181,0.0036823146510869265,True,45
24.289318084716797,0.4692997932434082,0.010000000707805157,0.022899163886904716,0.9775308966636658,0.025257041677832603,True,46
24.03702163696289,0.4673632085323334,0.010000000707805157,0.022899163886904716,0.4593661427497864,0.001195755205117166,True,47
26.62104034423828,0.5001307129859924,0.010000000707805157,0.022899163886904716,0.9967108964920044,0.14945602416992188,True,48
24.267873764038086,0.466598778963089,0.010000000707805157,0.022899163886904716,0.9987986087799072,0.017812978476285934,True,49
26.29227066040039,0.4952598810195923,0.010000000707805157,0.022899163886904716,0.9999995231628418,0.9976521134376526,False,50
24.973007202148438,0.4788263142108917,0.010000000707805157,0.022899163886904716,0.9999868869781494,0.9953635931015015,False,51
26.474136352539062,0.49909457564353943,0.010000000707805157,0.022899163886904716,0.9998947381973267,0.0013312636874616146,True,52
23.16864013671875,0.45596015453338623,0.010000000707805157,0.022899163886904716,0.9993200302124023,0.9352453351020813,False,53
27.181047439575195,0.5070919990539551,0.010000000707805157,0.022899163886904716,0.9999947547912598,0.9627499580383301,False,54
25.95375633239746,0.4921106994152069,0.010000000707805157,0.022899163886904716,0.9992052912712097,0.49883103370666504,False,55
25.973722457885742,0.49209609627723694,0.010000000707805157,0.022899163886904716,0.9999849796295166,0.9410074353218079,False,56
26.13376235961914,0.49362683296203613,0.010000000707805157,0.022899163886904716,0.9999988079071045,0.9993036985397339,False,57
24.782032012939453,0.4745813310146332,0.010000000707805157,0.022899163886904716,1.0,0.9994202852249146,False,58
25.426488876342773,0.48505550622940063,0.010000000707805157,0.022899163886904716,0.9996531009674072,0.02246345952153206,True,59
25.180635452270508,0.48048922419548035,0.010000000707805157,0.022899163886904716,0.9970073103904724,0.08998769521713257,True,60
24.57337760925293,0.4735524654388428,0.010000000707805157,0.022899163886904716,0.9997767806053162,0.05587824434041977,True,61
27.03153419494629,0.5040062069892883,0.010000000707805157,0.022899163886904716,0.7685645222663879,0.004516798537224531,True,62
26.489774703979492,0.4993859529495239,0.010000000707805157,0.022899163886904716,0.996020495891571,0.4652688205242157,True,63
27.087636947631836,0.5056567788124084,0.010000000707805157,0.022899163886904716,0.9999994039535522,0.9987264275550842,False,64
25.868314743041992,0.4897508919239044,0.010000000707805157,0.022899163886904716,0.9999843835830688,0.8682036399841309,False,65
26.302906036376953,0.49660933017730713,0.010000000707805157,0.022899163886904716,0.999964714050293,0.21761883795261383,True,66
23.28678321838379,0.4549441933631897,0.010000000707805157,0.022899163886904716,0.9999548196792603,0.3018645644187927,True,67
20.899845123291016,0.4268723726272583,0.010000000707805157,0.022899163886904716,0.9994040727615356,0.6957299709320068,False,68
27.40288543701172,0.5104759335517883,0.010000000707805157,0.022899163886904716,0.9999823570251465,0.9293715357780457,False,69
26.4569149017334,0.495911568403244,0.010000000707805157,0.022899163886904716,1.0,0.9999872446060181,False,70
27.64690589904785,0.5141748785972595,0.010000000707805157,0.022899163886904716,0.9986018538475037,0.1334395855665207,True,71
26.11806297302246,0.49229922890663147,0.010000000707805157,0.022899163886904716,0.9958223104476929,0.0327167846262455,True,72
24.291170120239258,0.46890029311180115,0.010000000707805157,0.022899163886904716,0.9961636066436768,6.471656524809077e-05,True,73
25.20975112915039,0.4826088845729828,0.010000000707805157,0.022899163886904716,0.9999583959579468,0.7942578792572021,False,74
24.7788143157959,0.4768837094306946,0.010000000707805157,0.022899163886904716,0.9998109936714172,0.4629996120929718,True,75
21.397966384887695,0.4298035800457001,0.010000000707805157,0.022899163886904716,0.9976892471313477,0.003345254808664322,True,76
23.086036682128906,0.4528147876262665,0.010000000707805157,0.022899163886904716,0.9999991655349731,0.998762845993042,False,77
26.587974548339844,0.49988245964050293,0.010000000707805157,0.022899163886904716,0.9984855055809021,0.16811248660087585,True,78
25.696666717529297,0.48946136236190796,0.010000000707805157,0.022899163886904716,0.9999942779541016,0.9985380172729492,False,79
25.426456451416016,0.4831603467464447,0.010000000707805157,0.022899163886904716,0.9999969005584717,0.8689351677894592,False,80
26.056690216064453,0.4941196143627167,0.010000000707805157,0.022899163886904716,0.9999167919158936,0.4899294674396515,True,81
26.329357147216797,0.49619072675704956,0.010000000707805157,0.022899163886904716,0.9996002316474915,0.0691518560051918,True,82
26.667579650878906,0.5005723237991333,0.010000000707805157,0.022899163886904716,0.9992693066596985,0.006944308057427406,True,83
26.464981079101562,0.4971686601638794,0.010000000707805157,0.022899163886904716,0.9999847412109375,0.60113525390625,False,84
25.352285385131836,0.48289069533348083,0.010000000707805157,0.022899163886904716,0.9999815225601196,0.9394605755805969,False,85
27.042882919311523,0.5055822730064392,0.010000000707805157,0.022899163886904716,0.9999978542327881,0.035415422171354294,True,86
25.229063034057617,0.4819609820842743,0.010000000707805157,0.022899163886904716,0.9998897314071655,0.11429397761821747,True,87
23.924989700317383,0.4636456072330475,0.010000000707805157,0.022899163886904716,0.8559989333152771,0.0034671395551413298,True,88
25.918136596679688,0.4905586242675781,0.010000000707805157,0.022899163886904716,0.999997615814209,0.9987207055091858,False,89
25.25841522216797,0.4812069833278656,0.010000000707805157,0.022899163886904716,0.5631000399589539,1.9533501472324133e-05,True,90
25.05624008178711,0.4794616103172302,0.010000000707805157,0.022899163886904716,0.9996143579483032,0.49592697620391846,True,91
25.720670700073242,0.48785361647605896,0.010000000707805157,0.022899163886904716,0.9725764393806458,0.0012682899832725525,True,92
21.510765075683594,0.4319021999835968,0.010000000707805157,0.022899163886904716,0.9999597072601318,0.9919309020042419,False,93
21.26348304748535,0.42750969529151917,0.010000000707805157,0.022899163886904716,0.9926334023475647,0.12622249126434326,True,94
25.196287155151367,0.4810708463191986,0.010000000707805157,0.022899163886904716,0.9999319314956665,0.019468879327178,True,95
28.103641510009766,0.519694983959198,0.010000000707805157,0.022899163886904716,0.999997615814209,0.9926042556762695,False,96
25.863210678100586,0.4891568124294281,0.010000000707805157,0.022899163886904716,0.856883704662323,0.004009229131042957,True,97
25.13336944580078,0.48133566975593567,0.010000000707805157,0.022899163886904716,0.9999936819076538,0.7431703209877014,False,98
25.866060256958008,0.48839816451072693,0.010000000707805157,0.022899163886904716,0.3034810721874237,0.0004384236817713827,True,99
24.836570739746094,0.4759046733379364,0.010000000707805157,0.022899163886904716,1.0,0.9999226331710815,False,100
27.35664939880371,0.5100159645080566,0.010000000707805157,0.022899163886904716,1.0,0.9976486563682556,False,101
26.55304527282715,0.4990636110305786,0.010000000707805157,0.022899163886904716,0.999763548374176,0.04804956167936325,True,102
24.700637817382812,0.47527438402175903,0.010000000707805157,0.022899163886904716,0.9999971389770508,0.9996168613433838,False,103
24.019123077392578,0.4631730318069458,0.010000000707805157,0.022899163886904716,0.9999995231628418,0.9997524619102478,False,104
23.77772331237793,0.4627563953399658,0.010000000707805157,0.022899163886904716,0.9995923638343811,0.0004210633924230933,True,105
25.158477783203125,0.48028436303138733,0.010000000707805157,0.022899163886904716,0.9268524646759033,0.00013864062202628702,True,106
25.108600616455078,0.47907090187072754,0.010000000707805157,0.022899163886904716,0.9996353387832642,0.0743592157959938,True,107
25.83744239807129,0.49052688479423523,0.010000000707805157,0.022899163886904716,0.9841446876525879,0.004168394021689892,True,108
25.614097595214844,0.48556095361709595,0.010000000707805157,0.022899163886904716,0.9999964237213135,0.9992295503616333,False,109
26.086095809936523,0.4930116534233093,0.010000000707805157,0.022899163886904716,0.9999755620956421,0.10755682736635208,True,110
25.50823211669922,0.485158771276474,0.010000000707805157,0.022899163886904716,0.9970458149909973,0.00244651990942657,True,111
25.772268295288086,0.48745694756507874,0.010000000707805157,0.022899163886904716,0.9999817609786987,0.9815106987953186,False,112
21.65073585510254,0.43116894364356995,0.010000000707805157,0.022899163886904716,0.9999657869338989,0.9637033939361572,False,113
26.266157150268555,0.49627959728240967,0.010000000707805157,0.022899163886904716,0.9972412586212158,0.0029485251288861036,True,114
25.590805053710938,0.48696714639663696,0.010000000707805157,0.022899163886904716,0.9988666772842407,0.29790353775024414,True,115
26.690143585205078,0.5019382834434509,0.010000000707805157,0.022899163886904716,0.9955185651779175,0.0009150979458354414,True,116
26.189716339111328,0.49355801939964294,0.010000000707805157,0.022899163886904716,0.998815655708313,0.07070235908031464,True,117
26.181377410888672,0.49327871203422546,0.010000000707805157,0.022899163886904716,0.9998723268508911,0.06483052670955658,True,118
25.82762336730957,0.4914662837982178,0.010000000707805157,0.022899163886904716,0.9988765120506287,0.022522781044244766,True,119
25.689420700073242,0.4885588586330414,0.010000000707805157,0.022899163886904716,0.9999982118606567,0.9970130920410156,False,120
24.710783004760742,0.4748571217060089,0.010000000707805157,0.022899163886904716,0.9999449253082275,0.8162204623222351,False,121
25.574108123779297,0.4861438572406769,0.010000000707805157,0.022899163886904716,0.9999943971633911,0.16162103414535522,True,122
23.38351058959961,0.45550277829170227,0.010000000707805157,0.022899163886904716,0.9999839067459106,0.9927733540534973,False,123
24.423500061035156,0.4708445072174072,0.010000000707805157,0.022899163886904716,0.9584178924560547,0.10287287086248398,True,124
25.730148315429688,0.4897502362728119,0.010000000707805157,0.022899163886904716,0.9633132815361023,0.02114061824977398,True,125
24.481409072875977,0.4746275246143341,0.010000000707805157,0.022899163886904716,0.9999994039535522,0.9997785687446594,False,126
21.126384735107422,0.42722752690315247,0.010000000707805157,0.022899163886904716,0.9999796152114868,0.992801308631897,False,127
21.811887741088867,0.43773478269577026,0.010000000707805157,0.022826844826340675,0.9999697208404541,0.9780298471450806,False,128
24.967870712280273,0.4767565429210663,0.010000000707805157,0.022826844826340675,0.9999982118606567,0.8641645908355713,False,129
24.656991958618164,0.47350889444351196,0.010000000707805157,0.022826844826340675,0.9999998807907104,0.9782958626747131,False,130
24.93990135192871,0.47635018825531006,0.010000000707805157,0.022826844826340675,0.9771917462348938,0.0027280186768621206,True,131
25.623960494995117,0.48648005723953247,0.010000000707805157,0.022826844826340675,0.9992893934249878,0.27419477701187134,True,132
24.026844024658203,0.470723032951355,0.010000000707805157,0.022826844826340675,0.9912497997283936,0.11163600534200668,True,133
28.027301788330078,0.519298791885376,0.010000000707805157,0.022826844826340675,0.999854326248169,0.5585488677024841,False,134
24.690109252929688,0.47745081782341003,0.010000000707805157,0.022826844826340675,0.5254690051078796,0.0034787531476467848,True,135
24.834070205688477,0.4765492379665375,0.010000000707805157,0.022826844826340675,0.9999278783798218,0.4437960088253021,True,136
20.223129272460938,0.4144381880760193,0.010000000707805157,0.022826844826340675,0.9582713842391968,0.032519642263650894,True,137
26.658496856689453,0.501090407371521,0.010000000707805157,0.022826844826340675,0.9999353885650635,0.1847463697195053,True,138
25.967514038085938,0.492316335439682,0.010000000707805157,0.022826844826340675,1.0,0.9998252987861633,False,139
26.167972564697266,0.49592265486717224,0.010000000707805157,0.022826844826340675,0.9999778270721436,0.6844697594642639,False,140
26.306835174560547,0.4961276352405548,0.010000000707805157,0.022826844826340675,0.9997355341911316,0.8587963581085205,False,141
26.229331970214844,0.4937862157821655,0.010000000707805157,0.022826844826340675,1.0,0.998536229133606,False,142
26.943235397338867,0.5042177438735962,0.010000000707805157,0.022826844826340675,0.9999836683273315,0.9277950525283813,False,143
24.938125610351562,0.4782062768936157,0.010000000707805157,0.022826844826340675,0.9999998807907104,0.9999308586120605,False,144
21.299388885498047,0.42638784646987915,0.010000000707805157,0.022826844826340675,0.9916934370994568,0.3150292932987213,True,145
25.368942260742188,0.48272505402565,0.010000000707805157,0.022826844826340675,1.0,0.9999889135360718,False,146
24.47948455810547,0.4691023826599121,0.010000000707805157,0.022826844826340675,1.0,0.9989907145500183,False,147
26.138113021850586,0.4924853444099426,0.010000000707805157,0.022826844826340675,0.9994066953659058,0.4064830541610718,True,148
23.807153701782227,0.46122902631759644,0.010000000707805157,0.022826844826340675,0.999906063079834,0.9835107326507568,False,149
27.34907341003418,0.5100338459014893,0.010000000707805157,0.022826844826340675,0.9999651908874512,0.9735409617424011,False,150
25.574403762817383,0.48504942655563354,0.010000000707805157,0.022826844826340675,0.9999970197677612,0.9891191720962524,False,151
23.460968017578125,0.4568704068660736,0.010000000707805157,0.022826844826340675,0.5256975889205933,0.0006047282367944717,True,152
25.742116928100586,0.4878263473510742,0.010000000707805157,0.022826844826340675,0.5896965265274048,9.099678663915256e-07,True,153
24.817703247070312,0.4752933084964752,0.010000000707805157,0.022826844826340675,0.9999902248382568,0.983637273311615,False,154
23.715179443359375,0.4609003961086273,0.010000000707805157,0.022826844826340675,0.999981164932251,0.9953770637512207,False,155
23.61368179321289,0.459280788898468,0.010000000707805157,0.022826844826340675,0.9999995231628418,0.9990105628967285,False,156
24.93077850341797,0.4775908291339874,0.010000000707805157,0.022826844826340675,0.9999988079071045,0.9896916747093201,False,157
26.42795753479004,0.49691396951675415,0.010000000707805157,0.022826844826340675,0.9983229041099548,0.20322859287261963,True,158
26.544654846191406,0.49953943490982056,0.010000000707805157,0.022826844826340675,0.4204675257205963,0.0019330836366862059,True,159
26.62783432006836,0.4997744560241699,0.010000000707805157,0.022826844826340675,1.0,0.9999908208847046,False,160
21.330385208129883,0.4286048114299774,0.010000000707805157,0.022826844826340675,0.9863613843917847,0.23611319065093994,True,161
24.604637145996094,0.473052054643631,0.010000000707805157,0.022826844826340675,0.9999905824661255,0.9920973777770996,False,162
24.07769012451172,0.46454644203186035,0.010000000707805157,0.022826844826340675,0.9999836683273315,0.998354434967041,False,163
21.22749900817871,0.4275980591773987,0.010000000707805157,0.022826844826340675,0.9385204315185547,0.002292321063578129,True,164
26.09073257446289,0.49037083983421326,0.010000000707805157,0.022826844826340675,1.0,0.9976910352706909,False,165
26.807592391967773,0.5026641488075256,0.010000000707805157,0.022826844826340675,0.9981505274772644,0.11131763458251953,True,166
